VENDOR	CODE	BARCODE	BARCODE_DISPLAY	NAME_KR	NAME_EN	SIZE
Hanmi	00011	087703000117	0 87703 00011 7	김치찌개용묵은지(수라상)	LONG FERMENTED KIMCHI	12/1.1LBS(500G)
Hanmi	34249	087703342491	0 87703 34249 1	남도갓김치(수라상)	MUSTARD LEAF KIMCHI	12/14.10OZ(400G)
Hanmi	06253	087703062535	0 87703 06253 5	수라상남도대파김치	Green Onion Kimchi	12/14.1OZ
Hanmi	83557	087703835573	0 87703 83557 3	동원산지양반갓김치	DONGWON mustard Leaf Kimchi	8/400g
Hanmi	83554	087703835542	0 87703 83554 2	동원산지양반썰은김치	DONGWON Cabbage Kimchi cut	8/500g
Hanmi	83553	087703835535	0 87703 83553 5	동원산지양반총각김치	DONGWON Radish Kimchi whole	8/400g
Hanmi	83555	087703835559	0 87703 83555 9	동원산지양반묵은지	DONGWON Cabbage Kimchi	15/400g
Hanmi	83556	087703835566	0 87703 83556 6	동원산지양반포기김치	DONGWON Cabbage Kimchi	6/900g
Hanmi	83562	087703835627	0 87703 83562 7	동원PET나박김치	DW Nabak Kimchi PET	6/1.2 kg
Hanmi	83560	087703835603	0 87703 83560 3	동원PET썰은김치	DW Sliced Kimchi PET	6/1.2 KG
Hanmi	83561	087703835610	0 87703 83561 0	동원PET열무김치	DW Young Radish Kimchi PET	6/1.2KG
Hanmi	83549	087703835498	0 87703 83549 8	동원싱싱소시지	DONGWON Singsing Sausage	30/500g
Hanmi	83550	087703835504	0 87703 83550 4	동원야채소시지	DONGWON Vegetable Sausage	20/250g
Hanmi	83567	087703835672	0 87703 83567 2	동원체다치즈	DW Denmark Cheese(Cheddar)	16/270g
Hanmi	83565	087703835658	0 87703 83565 8	동원고칼슘치즈	DW Denmark Cheese(High Calcium)	16/270g
Hanmi	83564	087703835641	0 87703 83564 1	동원덴마크짜지않는치즈	DW Denmark Cheese(Less Salt)	16/252g
Hanmi	83566	087703835665	0 87703 83566 5	동원모짜렐라치즈	DW Denmark Cheese(Mozzarella)	16/270 G
Hanmi	83563	087703835634	0 87703 83563 4	동원짜지않은치즈고칼슘	DW Denmark Cheese	16/252g
Hanmi	08014	087703080140	0 87703 08014 0	물연근SLICED (왕)	LOTUS ROOT (SLICED) W/BRINE (CN)	24/12OZ(340G)
Hanmi	08618	087703086180	0 87703 08618 0	물고비(왕)	OSMUND W/BRINE (CN)	24/12OZ(340G)
Hanmi	05155	087703051553	0 87703 05155 3	물고비(왕)	OSMUND W/BRINE (CN)	10/32OZ(2LBS) 907G
Hanmi	34320	087703343207	0 87703 34320 7	싱그람치킨무	Pickled Radish (Sliced) in Case	30/0.44 Lb (200g)
Hanmi	34312	087703343122	0 87703 34312 2	싱그람꼬들단무지	Pickled Radish Cut	20/0.48 lbs
Hanmi	10100	087703101005	0 87703 10100 5	편강(스시진져)	PICKLED GINGER, SLICED (CN)	12/12OZ(340G)
Hanmi	10104	087703101043	0 87703 10104 3	생강(베니쇼가)	PICKLED GINGER, CUT (CN)	12/12OZ(340G)
Hanmi	34318	087703343184	0 87703 34318 4	싱그람쌈무	Pickled Radish	18/12oz
Hanmi	34319	087703343191	0 87703 34319 1	싱그람쌈무와사비	Pickled Radish Wasabi Flavor	18/12oz
Hanmi	01249	087703012493	0 87703 01249 3	마늘쫑식초절임(왕)	PICKLED GARLIC STEM WITH VINEGAR	PL BAG+TC+BOX 33LB(15KG)
Hanmi	07767	087703077676	0 87703 07767 6	마늘쫑간장절임(왕)	PICKLED GARLIC STEM WITH SOY SAUCE	24/1LB(453G)
Hanmi	07009	087703070097	0 87703 07009 7	마늘장아찌(왕)	PICKLED GARLIC	24/1LB(453G)
Hanmi	07768	087703077683	0 87703 07768 3	고추지(왕)	GREEN PEPPER WITH SOY SAUCE (CN)	24/1LB(453G)
Hanmi	09716	087703097162	0 87703 09716 2	김밥용우엉(왕)	SEASONED BURDOCK, SLICED (CN)	30/8.82OZ(250G)
Hanmi	18209	087703182097	0 87703 18209 7	김밥용우엉,단무지	SEASONED BURDOCK & PICKED RADISH (CN)	30/8.46OZ(240G)
Hanmi	00045	087703000452	0 87703 00045 2	쌀떡국떡	SLICED RICE CAKE	12/2LB(907G)
Hanmi	00046	087703000469	0 87703 00046 9	쌀떡볶이떡	RICE CAKE STICK	12/2LB(907G)
Hanmi	00047	087703000476	0 87703 00047 6	수라상쌀조랭이떡	TWIN BALL RICE CAKE	12/2LB
Hanmi	30922	087703309227	0 87703 30922 7	수라상신당동떡볶이떡	SURASANG Frozen Korean Rice Cake	20/2LBS
Hanmi	10326	087703103269	0 87703 10326 9	밀떡볶이떡	WHEAT FLOUR CAKE 3.3LB	10/3.3 lb
Hanmi	24207	087703242074	0 87703 24207 4	밀떡볶이	Wheat Rice Cake	10/4.4 Lb (2 kg)
Hanmi	14441	087703144415	0 87703 14441 5	신고배6 CT	Korean Shingo Pear 6 CT	11 Lbs
Hanmi	14444	087703144446	0 87703 14444 6	신고배9CT	Korean Shingo Pear 9 CT	11 Lbs
Hanmi	15332	087703153325	0 87703 15332 5	신고배8/3 CT		22 lbs
Hanmi	17827	087703178274	0 87703 17827 4	고갈비, 10OZ	SALTED MACKEREL	24/10OZ(283G)
Hanmi	17826	087703178267	0 87703 17826 7	찬바다고등어3~4PCS	SALTED MACKEREL, FILLET	24/12OZ(340G)
Hanmi	21379	087703213791	0 87703 21379 1	고등어필렛5PCS	SALTED MACKEREL, FILLET (CN)	12/1.79LB(810G,5PCS)
Hanmi	17828	087703178281	0 87703 17828 1	사바분가보시	WANG Frozen Salted Mackerel	24/9.2oz.(260g)
Hanmi	23150	087703231504	0 87703 23150 4	왕특대자반삼치	Frozen Salted Spanish Mackerel	12/1.04Lb
Hanmi	18195	087703181953	0 87703 18195 3	찬바다이면수2~3PC	SALTED ATKA MACKEREL, FILLET	24/11.5OZ(325G)
Hanmi	18681	087703186811	0 87703 18681 1	자반이면수(M)	SALTED ATKA MACKEREL (BUTTERFLY)	24/14.1OZ (400G)
Hanmi	18072	087703180727	0 87703 18072 7	찬바다갈치, W/TRAY	SALTED CUTLASSFISH, CUT	24/11.5OZ(325G)
Hanmi	18073	087703180734	0 87703 18073 4	자반토막갈치, W/TRAY	SALTED CUTLASSFISH, CUT	24/1.1LB(500G)
Hanmi	09575	087703095755	0 87703 09575 5	찬바다가자미,구이용	SALTED FLOUNDER (DRESSED)	24/14OZ(400G)
Hanmi	24434	087703244344	0 87703 24434 4	깐가자미，2마리	REX SOLE (SKIN & TRIM, I.Q.F)	24/1LB(453G)
Hanmi	11662	087703116627	0 87703 11662 7	찬바다삼치,구이용	SALTED SPANISH MACKEREL, FILLET	24/12OZ(340G), 2~3PC
Hanmi	17150	087703171503	0 87703 17150 3	손질한동태	POLLACK, HEADLESS, CUT	24/1.5LB(680G)
Hanmi	00403	087703004030	0 87703 00403 0	황태코다리	POLLACK (HALF-DRIED)	15/24OZ(680G)
Hanmi	17152	087703171527	0 87703 17152 7	손질한코다리	POLLACK, HEADLESS, GUTTED, CUT	16/1.5LB(680G)
Hanmi	01887	087703018877	0 87703 01887 7	동태살전감	Frozen Pollack Sliced	20/400G
Hanmi	82102	087703821026	0 87703 82102 6	우나기장어(9oz)	FROZEN UNAGI 9OZ	2/11 Lb
Hanmi	18682	087703186828	0 87703 18682 8	왕자반이면수	Wang SALTED ATKA MACKEREL	24/1 lbs(453g)
Hanmi	10368	087703103689	0 87703 10368 9	왕손질한아구	Wang Frozen Monkfish(w/Skin)	24/1.5LB
Hanmi	30925	087703309258	0 87703 30925 8	왕)노르웨이고등어필렛	Norway Mackerel Fillet 1.8LB	15/1.8LB
Hanmi	83412	087703834125	0 87703 83412 5	동원파시꽁치	DONGWON PASI Pacific Saury	24/340g
Hanmi	83413	087703834132	0 87703 83413 2	동원파시삼치	DONGWON PASI Spanish Mackerel	24/340g
Hanmi	8244002			냉동갈치	Whole Beltfish Venezuela Wild	22 Lb(7/1000g)
Hanmi	33128	087703331280	0 87703 33128 0	통통굴비,한국가공	GUTTED & SALTED CROAKER	12/1.43LB(650G), 3PCS
Hanmi	09715	087703097155	0 87703 09715 5	통통굴비	SALTED CROAKER, GUTTED (CN)	20/24OZ(680G), 3PCS
Hanmi	31883	087703318830	0 87703 31883 0	엮걸이굴비,한국가공	GUTTED & SALTED CROAKER	12/2.42LB(1.1KG,7PCS)
Hanmi	8140396			조기(80-100g)	Frozen Yellow Croaker 80-100	10 Lb 85% N.W
Hanmi	8141742			냉동조기(300-400g)	Frozen Yellow Croaker 300-400	85%N.W 1/10
Hanmi	21269	087703212695	0 87703 21269 5	왕특대자반갈치	WANG SALTED CUTLASSFISH	12/1.54 Lb
Hanmi	19909	087703199095	0 87703 19909 5	동태벌크	Frozen Pollock(Whole Round)	47.3 llbs
Hanmi	10183	087703101838	0 87703 10183 8	냉동오징어(400-600)	FROZEN ON BOARD ILLEX SQUID (400- 600)	42.23LBS(400-600)
Hanmi	00547	087703005471	0 87703 00547 1	가자미살생선까스	FULLY COOKED FISH CUTLET	15/19.4OZ
Hanmi	17193	087703171930	0 87703 17193 0	손질한꽃게(6/10)	SWIMMING CRAB, CUT (CN)	12/1.5LB(680G)
Hanmi	17194	087703171947	0 87703 17194 7	손질한꽃게(11/15)	SWIMMING CRAB, CUT (CN)	12/1.5LB(680G)
Hanmi	8541453			절단꽃게3-5 (6-10)	SWIMMING CRAB, CUT (CN)	12/2LB
Hanmi	35660	087703356603	0 87703 35660 3	서산(섬마을)꽃게장	CRAB SOY SAUCE MARINATED	6/1.5KG
Hanmi	01351	087703013513	0 87703 01351 3	멍게	SEA SQUIRT FILLET (MEAT)	24/8OZ(226G)
Hanmi	04985	087703049857	0 87703 04985 7	오만디	SMALL SEA SQUIRT	24/8OZ(226G)
Hanmi	02796	087703027961	0 87703 02796 1	냉동바지락살	BOILED BABYCLAM MEAT, 300-500PC/KG (CN)	24/10OZ(283G)
Hanmi	19005	087703190054	0 87703 19005 4	바지락탕, 20-30PCS/LB	BOILED SHORT NECKED CLAM WITH SOUP(CN)	24/12OZ(340G)
Hanmi	19006	087703190061	0 87703 19006 1	홍합탕, 20~25PCS	BOILED MUSSEL (CN)	24/12OZ(340G)
Hanmi	19010	087703190108	0 87703 19010 8	백합조개탕, 26~30PC	BOILED CLAM (CN)	24/12OZ(340G)
Hanmi	07846	087703078468	0 87703 07846 8	해파리(냉채용)	SLICED JELLY FISH	12/1.5LB(680G)
Hanmi	30929	087703309296	0 87703 30929 6	자숙꼬막	BOILED COCKLE WITH SHELL (CN)	24/1LB(453G)
Hanmi	33012	087703330122	0 87703 33012 2	아사리조개60~80PCS/KG	COOKED WHITE CLAM (SHELL ON), 60/80 (VN)	10/2LB (907G)
Hanmi	10208	087703102088	0 87703 10208 8	왕FZ통통오징어(2pcs)	SQUID (ROUND)	12/1.56 LB
Hanmi	09122	087703091221	0 87703 09122 1	손질한세발낙지	WHOLE CLEANED OCTOPUS	24/7 OZ
Hanmi	14545	087703145450	0 87703 14545 0	통통오징어(2pcs)	SQUID (ROUND)	12/1.6 LB
Hanmi	23404	087703234048	0 87703 23404 8	왕통통오징어2pcs w/tray	WANG Squid (Round) in Pl Bag	12/680g
Hanmi	09334	087703093348	0 87703 09334 8	볶음용낙지	SMALL OCTOPUS, CUT (CN)	24/16OZ (1LB), 453G
Hanmi	09337	087703093379	0 87703 09337 9	볶음용낙지	SMALL OCTOPUS, CUT (CN)	12/2LB (907G)
Hanmi	01341	087703013414	0 87703 01341 4	냉동산낙지	SMALL OCTOPUS (CN)	24/1LB (453G)
Hanmi	02794	087703027947	0 87703 02794 7	냉동산낙지	SMALL OCTOPUS (CN)	20/1.5LB (680G)
Hanmi	14571	087703145719	0 87703 14571 9	손질한쭈꾸미	SMALL OCTOPUS, I.Q.F (CN)	36/10OZ (284G)
Hanmi	35337	087703353374	0 87703 35337 4	오쭈낙	MIXED SEAFOOD (SQUID, SMALL OCTOPUS, OCTOPUS) (CN)	24/1LB(453G)
Hanmi	18027	087703180277	0 87703 18027 7	해물모둠	SEAFOOD MIX, I.Q.F (TH)	24/14OZ (397G)
Hanmi	08568	087703085688	0 87703 08568 8	오향해물잡탕	Frozen Mixed Seafoods Soup	12/1.1LB
Hanmi	08569	087703085695	0 87703 08569 5	오향알탕	Frozen Mixed Seafoods Soup	12/1.1LB
Hanmi	08570	087703085701	0 87703 08570 1	오향낙지전골	Frozen Mixed Seafoods	12/1.1lb
Hanmi	04977	087703049772	0 87703 04977 2	다시멸치(수라상) BAG	BOILED & DRIED ANCHOVY	16/8OZ(226G)
Hanmi	04978	087703049789	0 87703 04978 9	볶음멸치(수라상)BAG	BOILED & DRIED ANCHOVY	16/8OZ(226G)
Hanmi	04979	087703049796	0 87703 04979 6	지리멸치(수라상)BAG	BOILED & DRIED ANCHOVY	16/8OZ(226G)
Hanmi	02006	087703020061	0 87703 02006 1	충무산다시멸치, BULK	BOILED & DRIED ANCHOVY	6/3.3LB (1.5KG)
Hanmi	05736	087703057364	0 87703 05736 4	충무산볶음멸치, BULK	BOILED & DRIED ANCHOVY	6/3.3LB (1.5KG)
Hanmi	02005	087703020054	0 87703 02005 4	충무산지리멸치, BULK	BOILED & DRIED ANCHOVY	6/3.3LB (1.5KG)
Hanmi	05753	087703057531	0 87703 05753 1	명태알포	DRIED POLLACK (FILLET, SKINLESS)	24/12OZ (340G)
Hanmi	18020	087703180208	0 87703 18020 8	백진미	SLICED SQUID, PREPARED	20/283G
Hanmi	18019	087703180192	0 87703 18019 2	백진미,한국가공	SLICED SQUID, PREPARED	30/141G
Hanmi	16870	087703168701	0 87703 16870 1	반찬용오징어채	SLICED SQUID, PREPARED	20/12OZ (340G)
Hanmi	13778	087703137783	0 87703 13778 3	조미오징어채,한국가공	SLICED SQUID, PREPARED	22LB (10KG) PL BAG+BOX
Hanmi	16780	087703167803	0 87703 16780 3	왕조미쥐포	Dried Filefish (pressed)	30/6OZ
Hanmi	06375	087703063754	0 87703 06375 4	왕얇은오징어채플레인	Plain seasoned and Shredded Squid	24/4OZ
Hanmi	06371	087703063716	0 87703 06371 6	왕홍진미	Seasoned and Sliced Squid	24/4OZ
Hanmi	06377	087703063778	0 87703 06377 8	왕얇은오징어채매운맛	Spicy Seasoned and Shredded Squid	24/4OZ
Hanmi	06369	087703063693	0 87703 06369 3	왕오징어채	Seasoned and Sliced Squid	24/8OZ
Hanmi	35083	087703350830	0 87703 35083 0	건오징어	DRIED SQUID	16/5OZ(141G)
Hanmi	09113	087703091139	0 87703 09113 9	건한치M-SIZE	DRIED LOLIGO SQUID SKINLESS	24/4 OZ
Hanmi	09114	087703091146	0 87703 09114 6	조미쥐포M-SIZE	DRIED SEASONED FILEFISH	24/6 OZ
Hanmi	08634	087703086340	0 87703 08634 0	신당동떡볶이	RICE CAKE WITH SPICY SAUCE	12/19.4OZ(550G)
Hanmi	21566	087703215665	0 87703 21566 5	88서울국물떡볶이	RICE CAKE WITH SPICY SAUCE	12/1.8LB(820G)
Hanmi	27358	087703273580	0 87703 27358 0	88서울밀떡떡볶이	WHEAT PASTA WITH SPICY SAUCE	24/1LB(454G)
Hanmi	04973	087703049734	0 87703 04973 4	88서울가래떡떡볶이	RICE CAKE WITH SPICY SAUCE	24/1.04LB(470G)
Hanmi	31671	087703316713	0 87703 31671 3	수라상서울우동(누들)떡볶이	SEOUL NOODLE TTEOKBOKI	24/1LB
Hanmi	14897	087703148970	0 87703 14897 0	궁중떡,혼합경단	SWEET RICE CAKE, ASSORTED	24/7.05OZ (200G)
Hanmi	14896	087703148963	0 87703 14896 3	궁중떡,찹쌀떡	SWEET RICE CAKE	24/7.05OZ(200G)
Hanmi	14898	087703148987	0 87703 14898 7	궁중떡,오색경단	5 COLORED SWEET RICE CAKE	24/7.05OZ(200G)
Hanmi	16338	087703163386	0 87703 16338 6	혼합두텁떡(쑥,호박,흑미)	ASSORTED RICE CAKE	PL BAG+CASE+BOX 6/3.96LB(1.8KG)
Hanmi	24549	087703245495	0 87703 24549 5	콩쑥개떡	MUGWORT RICE CAKE	10/4.23LB(1.92KG) PL BAG+CASE+BOX
Hanmi	23975	087703239753	0 87703 23975 3	귀정떡방꿀떡	Korean Sweet Honey Rice Cake	10/1.1LBS
Hanmi	08971	087703089716	0 87703 08971 6	귀정떡방올레송편	Korean Sweet Rice Cake(SongPyeon)	7/1.1LBS
Hanmi	23977	087703239777	0 87703 23977 7	귀정떡방반달떡	Korean Sweet Half-Moon Rice Cake (Redbean Filled)	10/1.1LBS
Hanmi	23978	087703239784	0 87703 23978 4	귀정떡방앙금절편	Korean Sweet Pounded Rice Cake (Redbean Filled)	10/1.1LBS
Hanmi	23976	087703239760	0 87703 23976 0			15358 군고구마 떡 17796 태양 씨앗 호떡 15380 시루조아 쑥오쟁이떡 15968 시루조아 앙금인절미
Hanmi	15357	087703153578	0 87703 15357 8	말랑꿀떡꿀/딸기/바나나	Sweet Rice Cake Honey/Straw/Banana	16/1.32LB
Hanmi	15358	087703153585	0 87703 15358 5	군고구마떡	Sweet Potato Rice Cake	18/1.1LB
Hanmi	17796	087703177963	0 87703 17796 3	태양씨앗호떡	Korean Sweet Desert Pancake	24/12.34oz
Hanmi	15380	087703153806	0 87703 15380 6	시루조아쑥오쟁이떡	MUGWORT RICE CAKE	16/1.32 Lb
Hanmi	15968	087703159686	0 87703 15968 6	시루조아앙금인절미	RICE CAKE WITH BEAN	16/1.32 Lb
Hanmi	19954	087703199545	0 87703 19954 5	커피콩빵	Coffee Bean Bread	40/2.46oz
Hanmi	19989	087703199897	0 87703 19989 7	도라이몽슈크림빵	DORAEMONG CREAM BREAD	30/4.58oz
Hanmi	10188	087703101883	0 87703 10188 3	냉동통밀식빵	Frozen Whole Wheat Bread	8/13.4oz
Hanmi	06378	087703063785	0 87703 06378 5	더부드러운식빵	Buttermilk Bread	8/13.4OZ
Hanmi	07983	087703079830	0 87703 07983 0	왕추억의국화빵단팥	WANG Baked Sweet Buns Red Bean	20/9.87OZ
Hanmi	07984	087703079847	0 87703 07984 7	왕추억의국화빵슈크림	WANG Baked Sweet Buns Custard Cream	20/9.87OZ
Hanmi	16852	087703168527	0 87703 16852 7	명품도라야끼통단팥	KIRIN Premium Dorayaki	15/10.58OZ
Hanmi	10388	087703103887	0 87703 10388 7	기린빅단팥빵(3P)	KIRIN Big Red Bean Bread 3pc	25/11.11OZ
Hanmi	10389	087703103894	0 87703 10389 4	기린미니꿀호떡(16P)	KIRIN Mini Honey Pancake 16pc	20/14.11OZ
Hanmi	10390	087703103900	0 87703 10390 0	기린정통만쥬(10P)	KIRIN Sweet Manjoo 10pc	25/10.58OZ
Hanmi	16799	087703167995	0 87703 16799 5	기린소프트땅콩샌드	KIRIN Soft Peanut Sandwich	32/5.64OZ
Hanmi	16832	087703168329	0 87703 16832 9	기린둥근달화이트크림	KIRIN Moon Cake Whitecream	30/3OZ
Hanmi	23177	087703231771	0 87703 23177 1	델리팜꿀버터냉동식빵	Delifarm Honey Butter milk Bread	8/13.4oz
Hanmi	08099	087703080997	0 87703 08099 7	냉동식빵	Sandwich Bread 1.5cm	8/13.4oz
Hanmi	23262	087703232624	0 87703 23262 4	레브르모짜렐라치즈십원빵	MOZZARELLA CHEESE BREAD	12/12.7oz
Hanmi	22882	087703228825	0 87703 22882 5	스웰리크림빵	SWELLY Cream Bun	12/4.59oz (130g)
Hanmi	22883	087703228832	0 87703 22883 2	스웰리초코크림빵	SWELLY Cream Bun Chocolate	12/4.52oz
Hanmi	22884	087703228849	0 87703 22884 9	스웰리말차크림빵	SWELLY Cream Bun Matcha	12/4.41oz
Hanmi	23707	087703237070	0 87703 23707 0	스웰리단팥크림빵	SWELLY Cream Bun Sweet Red Bean	12/4.59oz
Hanmi	23708	087703237087	0 87703 23708 7	스웰리딸기크림빵	SWELLY Cream Bun Strawberry	12/4.59oz
Hanmi	23710	087703237100	0 87703 23710 0	스웰리피스타치오크림빵	SWELLY Cream Bun Pistachio	12/4.59oz
Hanmi	33190	087703331907	0 87703 33190 7	부산어묵(사각)	FISH CAKE	10/2.03 LBS
Hanmi	15183	087703151833	0 87703 15183 3	부산어묵,야채송송(사각)	FISH CAKE (VEGETABLE)	10/2.2LB(1KG)
Hanmi	13337	087703133372	0 87703 13337 2	부산어묵(사각)	FISH CAKE	24/8.4OZ(240G, 6PCS)
Hanmi	11982	087703119826	0 87703 11982 6	부산종합어묵오뎅	WANG Frozen Assorted Fish Cake	12/2 Lb
Hanmi	11546	087703115460	0 87703 11546 0	부산어묵(꼬지)	FISH CAKE, SKEWER	10/2.2LB(1KG)
Hanmi	12777	087703127777	0 87703 12777 7	사각오뎅(꼬지)	FISH CAKE, SKEWER	30/10.58OZ(300G)
Hanmi	18991	087703189911	0 87703 18991 1	왕부산어묵(봉)	WANG Fish Cake (Stick)	10/2.2 Lb
Hanmi	83410	087703834101	0 87703 83410 1	동원바른85%실꼬리돔사각	DW Fish Cake Golden Threadfin	20/180g
Hanmi	83411	087703834118	0 87703 83411 8	동원바른85%갈치사각	DW Fish Cake Belt Fish	20/180g
Hanmi	04099	087703040991	0 87703 04099 1	물떡&꼬치어묵얼큰한맛	Rice Cake Spicy w/Skewer	20/470 g
Hanmi	04098	087703040984	0 87703 04098 4	물떡&꼬치어묵순한맛	Rice Cake Spicy w/Skewer	20/470 g
Hanmi	23610	087703236103	0 87703 23610 3	수라상사각꼬치어묵	SURASANG Fish Cake Skewers w/ Soup	12/17.42oz
Hanmi	23611	087703236110	0 87703 23611 0	수라상빨간꼬치어묵	SURASANG Red Fish Cake Skewers w/ Soup	12/15.30oz
Hanmi	17185	087703171855	0 87703 17185 5	순도미살두부어묵	FISH TOFU (MY)	40/8.4OZ(240G)
Hanmi	12842	087703128422	0 87703 12842 2	순도미살을갈아만든어묵	FISH CAKE (MY)	10/2.2LB(1KG)
Hanmi	13125	087703131255	0 87703 13125 5	왕순도미살어묵	WANG Frozen Fish Cake	20/1LB(453G)
Hanmi	15731	087703157316	0 87703 15731 6	순도미살어묵꼬지	FISH CAKE, SKEWER (MY)	10/32.8OZ(930G)
Hanmi	80580	087703805804	0 87703 80580 4	하림즉석삼계탕(F)	HARIM Frozen Instant Ginseng Chicken Stew	16/28.21oz
Hanmi	20072	087703200722	0 87703 20072 2	피쉬볼,오리지널	FISH BALL, ORIGINAL (MY)	24/12OZ(340G)
Hanmi	20073	087703200739	0 87703 20073 9	피쉬볼,오징어	FISH BALL, CUTTLE FISH (MY)	24/12OZ(340G)
Hanmi	20074	087703200746	0 87703 20074 6	피쉬볼,야채	FISH BALL, VEGETABLE (MY)	24/12OZ(340G)
Hanmi	10044	087703100442	0 87703 10044 2	왕부산사각어묵벌크	WANG Fish Cake Bulk 22LB	22lbs
Hanmi	09147	087703091474	0 87703 09147 4	부추만두, 50개입	VEGETABLE DUMPLING (LEEK)	12/24OZ(675G)
Hanmi	09151	087703091511	0 87703 09151 1	김치만두, 50개입	VEGETABLE DUMPLING (KIMCHI)	12/24OZ(675G)
Hanmi	09152	087703091528	0 87703 09152 8	야채만두, 50개입	VEGETABLE DUMPLING	12/24OZ(675G)
Hanmi	16738	087703167384	0 87703 16738 4	고추잡채교자만두	GREEN PEPPER DUMPLING	12/24OZ(675G)
Hanmi	17964	087703179646	0 87703 17964 6	부추만두, 74개입	VEGETABLE DUMPLING (LEEK)	10/2.2LB(1KG)
Hanmi	17965	087703179653	0 87703 17965 3	김치만두, 74개입	VEGETABLE DUMPLING (KIMCHI)	10/2.2LB(1KG)
Hanmi	00040	087703000407	0 87703 00040 7	부추교자	LEEK GYOZA	16/16OZ(454G)
Hanmi	00041	087703000414	0 87703 00041 4	김치교자	KIMCHI GYOZA	16/16OZ(454G)
Hanmi	00042	087703000421	0 87703 00042 1	야채교자	VEGETABLE GYOZA	16/16OZ(454G)
Hanmi	17966	087703179660	0 87703 17966 0	야채만두, 74개입	VEGETABLE DUMPLING	10/2.2LB(1KG)
Hanmi	09860	087703098602	0 87703 09860 2	전통궁중식군만두	VEGETABLE DUMPLING	6/2.87LB(1.3KG)
Hanmi	17958	087703179585	0 87703 17958 5	청양초철판군만두	VEGETABLE DUMPLING (HOT)	12/2LB(907G)
Hanmi	09861	087703098619	0 87703 09861 9	부추물만두	VEGETABLE DUMPLING	6/2.2LB(1KG)
Hanmi	05237	087703052376	0 87703 05237 6	왕당면이듬뿍야끼만두	Glass Noodle Fried Dumpling	20/12.35G
Hanmi	10348	087703103481	0 87703 10348 1	버섯만두	MUSHROOM DUMPLING (CN)	10/1.5LB(680G)
Hanmi	10349	087703103498	0 87703 10349 8	샥스핀만두	SEAFOOD DUMPLING (CN)	10/1.5LB(680G)
Hanmi	10351	087703103511	0 87703 10351 1	알새우만두	SHRIMP DUMPLING (CN)	10/1.5LB(680G)
Hanmi	10855	087703108554	0 87703 10855 4	새우하가우Tray	STEAMED SHRIMP HARGAO TRAY	20/10.58oz
Hanmi	10856	087703108561	0 87703 10856 1	새우슈마이Tray	STEAMED SHRIMP SHUMAI TRAY	20/10.58oz
Hanmi	19986	087703199866	0 87703 19986 6	부추잡채왕만두,수제	JUMBO LEEK DUMPLING	8/1.76LB(800G)
Hanmi	18242	087703182424	0 87703 18242 4	잡채왕만두,수제	JUMBO JAPCHAE DUMPLING	8/1.76LB(800G)
Hanmi	18243	087703182431	0 87703 18243 1	유산슬왕만두,수제	JUMBO MUSHROOM DUMPLING	8/1.76LB(800G)
Hanmi	21567	087703215672	0 87703 21567 2	큼직한잡채군만두	JAPCHAE DUMPLING	12/1.76LB(800G)
Hanmi	29384	087703293847	0 87703 29384 7	쭈꾸미잎새만두	SMALL OCTOPUS DUMPLING	12/21.16OZ(600G)
Hanmi	29385	087703293854	0 87703 29385 4	낙지잎새만두	OCTOPUS DUMPLING	12/21.16OZ(600G)
Hanmi	23600	087703236004	0 87703 23600 4	수라상불고기교자	SURASANG Bulgogi Dumpling	16/1Lb
Hanmi	23601	087703236011	0 87703 23601 1	수라상잡채교자	SURASANG Japchae Dumpling	16/1Lb
Hanmi	35092	087703350922	0 87703 35092 2	쭈꾸미물방울만두	SMALL OCTOPUS DUMPLING	8/3/17.77OZ(168G)
Hanmi	35093	087703350939	0 87703 35093 9	낙지물방물만두	OCTOPUS DUMPLING	8/3/17.77OZ(168G)
Hanmi	03980	087703039803	0 87703 03980 3	짬뽕물방울만두	SPICY SEAFOOD DUMPLING	8/3/5.92OZ(168G)
Hanmi	44606	087703446069	0 87703 44606 9	만두촌쇠고기만두	BEEF & VEGETABLE GYOZA (US)	14/26OZ (737.1G)
Hanmi	44607	087703446076	0 87703 44607 6	만두촌돼지고기만두	PORK & VEGETABLE GYOZA (US)	14/26OZ (737.1G)
Hanmi	02746	087703027466	0 87703 02746 6	갈비왕교자	KOREAN BBQ FLAVOR MANDU (VEGAN)	10/1.39LB(630G)
Hanmi	02747	087703027473	0 87703 02747 3	김치왕교자	KOREAN KIMCHI MANDU (VEGAN)	10/1.39LB(630G)
Hanmi	10277	087703102774	0 87703 10277 4	삼선해물만두	SEAFOOD DUMPLING	16/1 LB
Hanmi	83414	087703834149	0 87703 83414 9	동원개성쭈꾸미만두	DW Spicy Small Octopus Dumpling	12/2/380g
Hanmi	83415	087703834156	0 87703 83415 6	동원개성채소듬뿍왕만두	DONGWON Vegetable Dumpling	8/630g
Hanmi	83494	087703834941	0 87703 83494 1	동원딤섬새우하가우	DW Dimsum Shrimp Hargow	20/420g
Hanmi	83495	087703834958	0 87703 83495 8	동원딤섬부추창펀	DW Dimsum Chives Cheongfun	16/550g
Hanmi	23617	087703236172	0 87703 23617 2	정통납작만두	JeongTong NapJak Mandu	20/9.17oz
Hanmi	23620	087703236202	0 87703 23620 2	콘치즈만두	Corn Cheese Mandu	28/8.28oz
